2304,Fukue Airport,Japan,FUJ,32.66630173,128.8329926,273,U,Asia/Tokyo
2305,Fukuoka Airport,Japan,FUK,33.58589935,130.451004,32,U,Asia/Tokyo
7457,Foshan Shadi Airport,China,FUO,23.08329964,113.0699997,6,N,Asia/Shanghai
2341,Yamagata Airport,Japan,GAJ,38.41189957,140.3710022,353,U,Asia/Tokyo
6173,Lokpriya Gopinath Bordoloi International Airport,India,GAU,26.10610008,91.58589935,162,N,Asia/Calcutta
3048,Gaya Airport,India,GAY,24.74430084,84.95120239,380,N,Asia/Calcutta
8775,Gabala International Airport,Azerbaijan,GBB,40.826667,47.7125,935,E,Asia/Baku
6747,Gorgan Airport,Iran,GBT,36.90940094,54.40129852,-24,E,Asia/Tehran
2100,Gachsaran Airport,Iran,GCH,30.33760071,50.82799912,2414,E,Asia/Tehran
2930,Sokol Airport,Russia,GDX,59.9109993,150.7200012,574,N,Asia/Srednekolymsk
2402,General Santos International Airport,Philippines,GES,6.058000088,125.0960007,505,N,Asia/Manila
2204,Gilgit Airport,Pakistan,GIL,35.91880035,74.33360291,4796,N,Asia/Karachi
9229,Sigiriya Air Force Base,Sri Lanka,GIU,7.956669807,80.72850037,630,N,Asia/Colombo
2066,Jizan Regional Airport,Saudi Arabia,GIZ,16.90110016,42.58580017,20,U,Asia/Riyadh
2378,Gimpo International Airport,South Korea,GMP,37.5583,126.791,59,U,Asia/Seoul
2263,Lyudao Airport,Taiwan,GNI,22.6739006,121.4660034,28,U,Asia/Taipei
3276,Binaka Airport,Indonesia,GNS,1.16638,97.704697,20,N,Asia/Jakarta
3007,Dabolim Airport,India,GOI,15.38080025,73.83139801,150,N,Asia/Calcutta
6741,Gorakhpur Airport,India,GOP,26.73970032,83.4496994,259,N,Asia/Calcutta
6363,Golmud Airport,China,GOQ,36.4006,94.786102,9334,U,Asia/Shanghai
3247,Jalaluddin Airport,Indonesia,GTO,0.637118995,122.8499985,105,N,Asia/Makassar
4357,Atyrau Airport,Kazakhstan,GUW,47.12189865,51.82139969,-72,U,Asia/Oral
3006,Guna Airport,India,GUX,24.654699,77.347298,1600,N,Asia/Calcutta
2203,Gwadar International Airport,Pakistan,GWD,25.23329926,62.32949829,36,N,Asia/Karachi
3094,Gwalior Airport,India,GWL,26.29330063,78.22779846,617,N,Asia/Calcutta
5954,Sayun International Airport,Yemen,GXF,15.96609974,48.78829956,2097,U,Asia/Aden
9311,Gannan Xiahe Airport,China,GXH,34.8105,102.6447,10510,N,Asia/Shanghai
2922,Heydar Aliyev International Airport,Azerbaijan,GYD,40.46749878,50.04669952,10,E,Asia/Baku
8780,Magan Airport,Russia,GYG,62.103484,129.545288,577,N,Asia/Yakutsk
6398,Guangyuan Airport,China,GYS,32.39110184,105.7020035,0,U,Asia/Shanghai
8971,Guyuan Liupanshan Airport,China,GYU,36.07888889,106.2169444,5696,U,Asia/Shanghai
3969,Yasser Arafat International Airport,Palestine,GZA,31.24640083,34.27610016,320,U,Asia/Gaza
2132,Qazvin Airport,Iran,GZW,36.240101,50.0471,4184,E,Asia/Tehran
2352,Hachijojima Airport,Japan,HAC,33.11500168,139.7859955,303,U,Asia/Tokyo
4120,Haikou Meilan International Airport,China,HAK,19.93490028,110.4589996,75,U,Asia/Shanghai
3199,Noi Bai International Airport,Vietnam,HAN,21.22120094,105.8069992,39,U,Asia/Saigon
2069,Ha'il Airport,Saudi Arabia,HAS,27.437901,41.686298,3331,U,Asia/Riyadh
6168,Hubli Airport,India,HBX,15.36170006,75.0848999,2171,N,Asia/Calcutta
5992,Hengchun Airport,Taiwan,HCN,22.04109955,120.7300034,46,U,Asia/Taipei
5945,Hyderabad Airport,Pakistan,HDD,25.3181,68.366096,130,N,Asia/Karachi
8407,Handan Airport,China,HDG,36.52583333,114.4255556,229,N,Asia/Shanghai
6790,Hamadan Airport,Iran,HDM,34.86920166,48.55250168,5755,E,Asia/Tehran
2138,Havadarya Airport,Iran,HDR,27.1583004,56.17250061,19,E,Asia/Tehran
3181,Hat Yai International Airport,Thailand,HDY,6.933209896,100.3929977,90,U,Asia/Bangkok
2048,Herat Airport,Afghanistan,HEA,34.20999908,62.22829819,3206,U,Asia/Kabul
3213,Heho Airport,Burma,HEH,20.74699974,96.79199982,3858,U,Asia/Rangoon
6410,Heihe Airport,China,HEK,50.17162094,127.3088837,8530,U,Asia/Shanghai
6345,Baita International Airport,China,HET,40.851398,111.823997,3556,U,Asia/Shanghai
1596,Haifa International Airport,Israel,HFA,32.80939865,35.04309845,28,E,Asia/Jerusalem
3389,Hefei Luogang International Airport,China,HFE,31.78000069,117.2979965,108,U,Asia/Shanghai
3386,Hangzhou Xiaoshan International Airport,China,HGH,30.22949982,120.4339981,23,U,Asia/Shanghai
4086,Mae Hong Son Airport,Thailand,HGN,19.30130005,97.97579956,929,U,Asia/Bangkok
2343,Hachinohe Airport,Japan,HHE,40.5564003,141.4660034,152,U,Asia/Tokyo
4390,Shun Tak Heliport,Hong Kong,HHP,22.28937149,114.152153,107,N,Asia/Hong_Kong
3165,Hua Hin Airport,Thailand,HHQ,12.63619995,99.95149994,62,U,Asia/Bangkok
7898,Lianshui Airport,China,HIA,33.79083333,119.125,28,N,Asia/Shanghai
2326,Hiroshima Airport,Japan,HIJ,34.43610001,132.9190063,1088,U,Asia/Tokyo
6007,Sacheon Air Base/Airport,South Korea,HIN,35.088591,128.071747,25,U,Asia/Seoul
8469,Hiroshimanishi Airport,Japan,HIW,34.3669014,132.4140015,15,N,Asia/Tokyo
7519,Zhijiang Airport,China,HJJ,27.44111111,109.7,882,U,Asia/Shanghai
3012,Khajuraho Airport,India,HJR,24.81719971,79.91860199,728,N,Asia/Calcutta
2288,Hakodate Airport,Japan,HKD,41.77000046,140.8220062,151,U,Asia/Tokyo
3077,Hong Kong International Airport,Hong Kong,HKG,22.308901,113.915001,28,U,Asia/Hong_Kong
3179,Phuket International Airport,Thailand,HKT,8.1132,98.316902,82,U,Asia/Bangkok
3366,Dongshan Airport,China,HLD,49.20500183,119.8249969,2169,U,Asia/Shanghai
6349,Ulanhot Airport,China,HLH,46.195333,122.008333,0,U,Asia/Shanghai
6224,Halim Perdanakusuma International Airport,Indonesia,HLP,-6.266610146,106.8909988,84,N,Asia/Jakarta
6138,Khanty Mansiysk Airport,Russia,HMA,61.0284996,69.08609772,76,N,Asia/Yekaterinburg
6743,Hami Airport,China,HMI,42.8414,93.669197,2703,U,Asia/Shanghai
2344,Hanamaki Airport,Japan,HNA,39.42860031,141.1349945,297,U,Asia/Tokyo
2359,Tokyo Haneda International Airport,Japan,HND,35.552299,139.779999,35,U,Asia/Tokyo
3976,Hodeidah International Airport,Yemen,HOD,14.75300026,42.97629929,41,U,Asia/Aden
6177,Ban Huoeisay Airport,Laos,HOE,20.25729942,100.4369965,1380,N,Asia/Vientiane
2060,Al Ahsa Airport,Saudi Arabia,HOF,25.2852993,49.48519897,588,U,Asia/Riyadh
3214,Hommalinn Airport,Burma,HOX,24.89959908,94.91400146,534,U,Asia/Rangoon
6188,Cat Bi International Airport,Vietnam,HPH,20.81940079,106.7249985,6,U,Asia/Saigon
3400,Taiping Airport,China,HRB,45.62340164,126.25,457,U,Asia/Shanghai
8949,Mattala Rajapaksa International Airport,Sri Lanka,HRI,6.284467,81.124128,157,N,Asia/Colombo
5996,Saga Airport,Japan,HSG,33.14970016,130.302002,6,N,Asia/Tokyo
6395,Zhoushan Airport,China,HSN,29.93420029,122.3619995,3,U,Asia/Shanghai
3095,Hissar Airport,India,HSS,29.17939949,75.75530243,700,N,Asia/Calcutta
2271,Hsinchu Air Base,Taiwan,HSZ,24.81800079,120.939003,26,U,Asia/Taipei
2935,Chita-Kadala Airport,Russia,HTA,52.026299,113.306,2272,N,Asia/Yakutsk
6120,Khatanga Airport,Russia,HTG,71.97810364,102.4909973,95,N,Asia/Krasnoyarsk
3398,Hotan Airport,China,HTN,37.03850174,79.86489868,4672,U,Asia/Shanghai
3201,Phu Bai Airport,Vietnam,HUI,16.4015007,107.7030029,48,U,Asia/Saigon
2278,Hualien Airport,Taiwan,HUN,24.0230999,121.6179962,52,U,Asia/Taipei
7458,Huizhou Airport,China,HUZ,23.04999924,114.5999985,50,N,Asia/Shanghai
6373,Khovd Airport,Mongolia,HVD,47.95410156,91.62819672,4898,U,Asia/Hovd
6384,Huangyan Luqiao Airport,China,HYN,28.56220055,121.4290009,0,U,Asia/Shanghai
6364,Hanzhong Chenggu Airport,China,HZG,33.134136,107.206014,0,U,Asia/Shanghai
7508,Liping Airport,China,HZH,26.32217,109.1499,1620,U,Asia/Shanghai
6121,Igarka Airport,Russia,IAA,67.43720245,86.62190247,82,N,Asia/Krasnoyarsk
6974,Siargao Airport,Philippines,IAO,9.8591,126.014,10,N,Asia/Manila
2281,Hyakuri Airport,Japan,IBR,36.18109894,140.4149933,105,U,Asia/Tokyo
3930,Incheon International Airport,South Korea,ICN,37.46910095,126.4509964,23,U,Asia/Seoul
3008,Devi Ahilyabai Holkar Airport,India,IDR,22.72179985,75.80110168,1850,N,Asia/Calcutta
2118,Hesa Airport,Iran,IFH,32.92890167,51.56110001,5256,E,Asia/Tehran
2121,Esfahan Shahid Beheshti International Airport,Iran,IFN,32.75080109,51.86130142,5059,E,Asia/Tehran
2168,Iran Shahr Airport,Iran,IHR,27.23609924,60.72000122,2040,E,Asia/Tehran
6748,Ilam Airport,Iran,IIL,33.58660126,46.40480042,4404,E,Asia/Tehran
4330,Imam Khomeini International Airport,Iran,IKA,35.41609955,51.15219879,3305,E,Asia/Tehran
2295,Iki Airport,Japan,IKI,33.74900055,129.7850037,41,U,Asia/Tokyo
6095,Tiksi Airport,Russia,IKS,71.6977005,128.9029999,26,N,Asia/Yakutsk
2937,Irkutsk Airport,Russia,IKT,52.26800156,104.3889999,1675,N,Asia/Irkutsk
2429,Iloilo International Airport,Philippines,ILO,10.833017,122.493358,27,N,Asia/Manila
3050,Imphal Airport,India,IMF,24.76000023,93.896698,2540,N,Asia/Calcutta
4185,Simikot Airport,Nepal,IMK,29.97109985,81.81890106,9246,N,Asia/Katmandu
3302,Sultan Azlan Shah Airport,Malaysia,IPH,4.567969799,101.0920029,130,N,Asia/Kuala_Lumpur
4137,Al Asad Air Base,Iraq,IQA,33.78559875,42.44120026,618,U,Asia/Baghdad
6405,Qiemo Yudu Airport,China,IQM,38.233611,85.465556,0,U,Asia/Shanghai
6365,Qingyang Airport,China,IQN,35.799702,107.602997,0,U,Asia/Shanghai
3070,Ishurdi Airport,Bangladesh,IRD,24.15250015,89.04940033,45,U,Asia/Dhaka
2387,New Ishigaki Airport,Japan,ISG,24.396389,124.245,102,U,Asia/Tokyo
3016,Nashik Airport,India,ISK,20.119101,73.912903,1900,N,Asia/Calcutta
5952,Sulaymaniyah International Airport,Iraq,ISU,35.5617485,45.31673813,2494,U,Asia/Baghdad
2334,Osaka International Airport,Japan,ITM,34.78549957,135.4380035,50,U,Asia/Tokyo
5998,Iwami Airport,Japan,IWJ,34.67639923,131.7899933,184,U,Asia/Tokyo
2283,Iwo Jima Airport,Japan,IWO,24.7840004,141.322998,384,U,Asia/Tokyo
3038,Agartala Airport,India,IXA,23.88699913,91.24040222,46,N,Asia/Calcutta
3040,Bagdogra Airport,India,IXB,26.68120003,88.32859802,412,N,Asia/Calcutta
3089,Chandigarh Airport,India,IXC,30.67350006,76.78849792,1012,N,Asia/Calcutta
3080,Allahabad Airport,India,IXD,25.44009972,81.73390198,322,N,Asia/Calcutta
3143,Mangalore International Airport,India,IXE,12.9612999,74.89009857,337,N,Asia/Calcutta
3000,Belgaum Airport,India,IXG,15.85929966,74.61830139,2487,N,Asia/Calcutta
3054,Kailashahar Airport,India,IXH,24.30820084,92.00720215,79,N,Asia/Calcutta
3056,North Lakhimpur Airport,India,IXI,27.2954998,94.09760284,330,N,Asia/Calcutta
3100,Jammu Airport,India,IXJ,32.68909836,74.83740234,1029,N,Asia/Calcutta
3014,Keshod Airport,India,IXK,21.31710052,70.270401,167,N,Asia/Calcutta
3104,Leh Kushok Bakula Rimpochee Airport,India,IXL,34.13589859,77.54650116,10682,N,Asia/Calcutta
3142,Madurai Airport,India,IXM,9.83450985,78.09339905,459,N,Asia/Calcutta
3106,Pathankot Airport,India,IXP,32.233611,75.634444,1017,N,Asia/Calcutta
3063,Birsa Munda Airport,India,IXR,23.31430054,85.32170105,2148,N,Asia/Calcutta
3055,Silchar Airport,India,IXS,24.91290092,92.97869873,352,N,Asia/Calcutta
2996,Aurangabad Airport,India,IXU,19.86269951,75.39810181,1911,N,Asia/Calcutta
3037,Along Airport,India,IXV,28.1753006,94.80200195,900,N,Asia/Calcutta
3052,Sonari Airport,India,IXW,22.8132,86.1688,475,N,Asia/Calcutta
3011,Kandla Airport,India,IXY,23.1127,70.100304,96,N,Asia/Calcutta
3146,Vir Savarkar International Airport,India,IXZ,11.64120007,92.72969818,14,N,Asia/Calcutta
2328,Izumo Airport,Japan,IZO,35.41360092,132.8899994,15,U,Asia/Tokyo
2049,Jalalabad Airport,Afghanistan,JAA,34.39979935,70.49859619,1814,U,Asia/Kabul
3029,Kankesanturai Airport,Sri Lanka,JAF,9.792329788,80.07009888,33,U,Asia/Colombo
2205,Shahbaz Air Base,Pakistan,JAG,28.28420067,68.4496994,185,N,Asia/Karachi
3098,Jaipur International Airport,India,JAI,26.8242,75.812202,1263,N,Asia/Calcutta
2154,Jahrom Airport,Iran,JAR,28.58670044,53.57910156,3358,E,Asia/Tehran
8419,Jeongseok Airport,South Korea,JDG,33.39960098,126.711998,1171,U,Asia/Seoul
3097,Jodhpur Airport,India,JDH,26.25110054,73.04889679,717,N,Asia/Calcutta
6380,Jingdezhen Airport,China,JDZ,29.33860016,117.1760025,112,U,Asia/Shanghai
2072,King Abdulaziz International Airport,Saudi Arabia,JED,21.6796,39.156502,48,U,Asia/Riyadh
3010,Jamnagar Airport,India,JGA,22.46549988,70.01260376,69,N,Asia/Calcutta
8979,Jiagedaqi Airport,China,JGD,50.371389,124.1175,1205,N,Asia/Shanghai
6432,Jiayuguan Airport,China,JGN,39.856899,98.3414,5112,N,Asia/Shanghai
6964,Jinggangshan Airport,China,JGS,26.85689926,114.7369995,281,U,Asia/Shanghai
3303,Senai International Airport,Malaysia,JHB,1.64131,103.669998,135,N,Asia/Kuala_Lumpur
3381,Xishuangbanna Gasa Airport,China,JHG,21.97389984,100.7600021,1815,U,Asia/Shanghai
8781,Qianjiang Wulingshan Airport,China,JIQ,29.51333333,108.8311111,2075,N,Asia/Shanghai
6381,Jiujiang Lushan Airport,China,JIU,29.476944,115.801111,0,U,Asia/Shanghai
5944,Jiwani Airport,Pakistan,JIW,25.06780052,61.80540085,186,N,Asia/Karachi
6386,Quanzhou Jinjiang International Airport,China,JJN,24.7964,118.589996,0,U,Asia/Shanghai
3124,Janakpur Airport,Nepal,JKR,26.70879936,85.92240143,256,N,Asia/Katmandu
3009,Jabalpur Airport,India,JLR,23.17779922,80.05200195,1624,N,Asia/Calcutta
4173,Jomsom Airport,Nepal,JMO,28.780426,83.723,8976,N,Asia/Katmandu
6411,Jiamusi Airport,China,JMU,46.84339905,130.4649963,262,U,Asia/Shanghai
6944,Jining Qufu Airport,China,JNG,35.292778,116.346667,134,U,Asia/Shanghai
6412,Jinzhou Airport,China,JNZ,41.10139847,121.0619965,0,U,Asia/Shanghai
3898,Adi Sutjipto International Airport,Indonesia,JOG,-7.788179874,110.4319992,350,N,Asia/Jakarta
6013,Jolo Airport,Philippines,JOL,6.05366993,121.0110016,118,N,Asia/Manila
3053,Jorhat Airport,India,JRH,26.73150063,94.17549896,311,N,Asia/Calcutta
3099,Jaisalmer Airport,India,JSA,26.88870049,70.86499786,751,N,Asia/Calcutta
3071,Jessore Airport,Bangladesh,JSR,23.18379974,89.16079712,20,U,Asia/Dhaka
9843,Jiuhuashan Airport,China,JUH,30.7403,117.6856,60,N,Asia/Shanghai
4180,Jumla Airport,Nepal,JUM,29.2742,82.193298,7700,N,Asia/Katmandu
6382,Quzhou Airport,China,JUZ,28.965799,118.899002,0,U,Asia/Shanghai
2163,Zanjan Airport,Iran,JWN,36.77370071,48.3594017,5382,E,Asia/Tehran
8417,Jixi Xingkaihu Airport,China,JXA,45.293,131.193,760,N,Asia/Shanghai
2135,Jiroft Airport,Iran,JYR,28.7269001,57.67029953,2663,E,Asia/Tehran
4301,Jiuzhai Huanglong Airport,China,JZH,32.85333333,103.6822222,11327,U,Asia/Shanghai
5953,Kamishly Airport,Syria,KAC,37.02059937,41.19139862,1480,E,Asia/Damascus
2367,Gangneung Airport (K-18),South Korea,KAG,37.753601,128.943915,35,U,Asia/Seoul
6198,Kawthoung Airport,Burma,KAW,10.04930019,98.53800201,180,U,Asia/Rangoon
2050,Hamid Karzai International Airport,Afghanistan,KBL,34.565899,69.212303,5877,U,Asia/Kabul
3298,Sultan Ismail Petra Airport,Malaysia,KBR,6.16685009,102.2929993,16,N,Asia/Kuala_Lumpur
3174,Krabi Airport,Thailand,KBV,8.09912014,98.98619843,82,U,Asia/Bangkok
6406,Kuqa Airport,China,KCA,41.677856,82.872917,3524,U,Asia/Shanghai
3263,Kuching International Airport,Malaysia,KCH,1.484699965,110.3470001,89,N,Asia/Kuala_Lumpur
6922,Kirensk Airport,Russia,KCK,57.773,108.064,840,N,Asia/Irkutsk
6169,Koggala Airport,Sri Lanka,KCT,5.99368,80.32029724,10,U,Asia/Colombo
2332,Kōchi Ryōma Airport,Japan,KCZ,33.546101,133.669006,42,U,Asia/Tokyo
5946,Khuzdar Airport,Pakistan,KDD,27.79059982,66.64730072,4012,N,Asia/Karachi
2051,Kandahar Airport,Afghanistan,KDH,31.50580025,65.84780121,3337,U,Asia/Kabul
3890,Wolter Monginsidi Airport,Indonesia,KDI,-4.081610203,122.4179993,538,N,Asia/Makassar
3158,Kamphaeng Saen Airport,Thailand,KDT,14.10200024,99.91719818,30,U,Asia/Bangkok
5949,Skardu Airport,Pakistan,KDU,35.33549881,75.53600311,7316,N,Asia/Karachi
8779,Typliy Klyuch Airport,Russia,KDY,62.78900146,136.8549957,925,N,Asia/Yakutsk
2957,Kemerovo Airport,Russia,KEJ,55.27009964,86.10720062,863,N,Asia/Krasnoyarsk
6182,Nepalgunj Airport,Nepal,KEP,28.10359955,81.66699982,540,N,Asia/Katmandu
2136,Kerman Airport,Iran,KER,30.27440071,56.9510994,5741,E,Asia/Tehran
3215,Kengtung Airport,Burma,KET,21.3015995,99.63600159,2798,U,Asia/Rangoon
4375,Sary-Arka Airport,Kazakhstan,KGF,49.67079926,73.33439636,1765,U,Asia/Qyzylorda
4373,Kogalym International Airport,Russia,KGP,62.19039917,74.53379822,220,N,Asia/Yekaterinburg
8921,Kangding Airport,China,KGT,30.1575,101.734722,14042,N,Asia/Shanghai
5927,Khoram Abad Airport,Iran,KHD,33.4353981,48.28290176,3782,E,Asia/Tehran
3397,Kashgar Airport,China,KHG,39.54290009,76.01999664,4529,U,Asia/Shanghai
2264,Kaohsiung International Airport,Taiwan,KHH,22.57710075,120.3499985,31,U,Asia/Taipei
2206,Jinnah International Airport,Pakistan,KHI,24.9065,67.160797,100,N,Asia/Karachi
2111,Khark Island Airport,Iran,KHK,29.26029968,50.32389832,17,E,Asia/Tehran
4152,Kanti Airport,Burma,KHM,25.98830032,95.67440033,6000,U,Asia/Rangoon
3384,Nanchang Changbei International Airport,China,KHN,28.86499977,115.9000015,143,U,Asia/Shanghai
2192,Khasab Air Base,Oman,KHS,26.17099953,56.24060059,100,U,Asia/Muscat
8127,Khost Airport,Afghanistan,KHT,33.33340073,69.95200348,3756,N,Asia/Kabul
2927,Khabarovsk-Novy Airport,Russia,KHV,48.52799988,135.1880035,244,N,Asia/Vladivostok
2158,Khoy Airport,Iran,KHY,38.42750168,44.97359848,3981,E,Asia/Tehran
2109,Kish International Airport,Iran,KIH,26.52619934,53.98020172,101,E,Asia/Tehran
4381,Niigata Airport,Japan,KIJ,37.95589828,139.1210022,29,U,Asia/Tokyo
6832,Kirkuk Air Base,Iraq,KIK,35.4695015,44.34889984,1061,N,Asia/Baghdad
3992,Kansai International Airport,Japan,KIX,34.4272995,135.2440033,26,U,Asia/Tokyo
4374,Yemelyanovo Airport,Russia,KJA,56.172901,92.493301,942,N,Asia/Krasnoyarsk
8233,Kanas Airport,China,KJI,48.2223,86.9959,3921,U,Asia/Shanghai
9148,Kerama Airport,Japan,KJP,26.16830063,127.2929993,156,N,Asia/Tokyo
3938,Khon Kaen Airport,Thailand,KKC,16.46660042,102.7839966,670,U,Asia/Bangkok
2311,Kitakyūshū Airport,Japan,KKJ,33.84590149,131.0350037,21,U,Asia/Tokyo
2120,Kashan Airport,Iran,KKS,33.895302,51.577,3465,E,Asia/Tehran
7551,Kikai Airport,Japan,KKX,28.32130051,129.9279938,21,U,Asia/Tokyo
3013,Kolhapur Airport,India,KLH,16.66469955,74.28939819,1996,N,Asia/Calcutta
2148,Kalaleh Airport,Iran,KLM,37.38330078,55.45199966,425,E,Asia/Tehran
2430,Kalibo International Airport,Philippines,KLO,11.67940044,122.3759995,14,N,Asia/Manila
2073,King Khaled Military City Airport,Saudi Arabia,KMC,27.9009,45.528198,1352,U,Asia/Riyadh
3382,Kunming Changshui International Airport,China,KMG,25.1019444,102.9291667,6903,N,Asia/Shanghai
2308,Miyazaki Airport,Japan,KMI,31.87719917,131.4490051,20,U,Asia/Tokyo
2312,Kumamoto Airport,Japan,KMJ,32.83729935,130.8549957,642,U,Asia/Tokyo
2322,Komatsu Airport,Japan,KMQ,36.39459991,136.4069977,36,U,Asia/Tokyo
6787,Kalay Airport,Myanmar,KMV,23.18880081,94.05110168,499,U,Asia/Rangoon
3258,Kaimana Airport,Indonesia,KNG,-3.644520044,133.6959991,19,N,Asia/Jayapura
2259,Kinmen Airport,Taiwan,KNH,24.4279,118.359001,93,U,Asia/Taipei
9935,Kualanamu International Airport,Indonesia,KNO,3.642222,98.885278,23,N,Asia/Jakarta
3090,Kanpur Airport,India,KNU,26.404301,80.410103,410,N,Asia/Calcutta
3916,El Tari Airport,Indonesia,KOE,-10.17160034,123.6709976,335,N,Asia/Makassar
2307,Kagoshima Airport,Japan,KOJ,31.80340004,130.7189941,906,U,Asia/Tokyo
3936,Nakhon Phanom Airport,Thailand,KOP,17.38380051,104.6429977,587,U,Asia/Bangkok
4093,Sihanoukville International Airport,Cambodia,KOS,10.57970047,103.637001,33,N,Asia/Phnom_Penh
6083,Kokshetau Airport,Kazakhstan,KOV,53.329102,69.594597,900,U,Asia/Qyzylorda
6379,Ganzhou Airport,China,KOW,25.853333,114.778889,387,U,Asia/Shanghai
2380,Pohang Airport (G-815/K-3),South Korea,KPO,35.987955,129.420383,70,U,Asia/Seoul
7472,Qurghonteppa International Airport,Tajikistan,KQT,37.86640167,68.86470032,1473,U,Asia/Dushanbe
6407,Korla Airport,China,KRL,41.69779968,86.12889862,0,U,Asia/Shanghai
6146,Kurgan Airport,Russia,KRO,55.47529984,65.41560364,240,N,Asia/Yekaterinburg
2977,Turkmenbashi Airport,Turkmenistan,KRW,40.063301,53.007198,279,U,Asia/Ashgabat
6408,Karamay Airport,China,KRY,45.46655,84.9527,0,U,Asia/Shanghai
2114,Shahid Ashrafi Esfahani Airport,Iran,KSH,34.34590149,47.15810013,4307,E,Asia/Tehran
6088,Kostanay West Airport,Kazakhstan,KSN,53.20690155,63.5503006,595,U,Asia/Qyzylorda
6153,Karshi Khanabad Airport,Uzbekistan,KSQ,38.83359909,65.92150116,1365,U,Asia/Samarkand
2391,Kitadaito Airport,Japan,KTD,25.94470024,131.3269959,80,U,Asia/Tokyo
3300,Kerteh Airport,Malaysia,KTE,4.537220001,103.427002,18,N,Asia/Kuala_Lumpur
3282,Ketapang(Rahadi Usman) Airport,Indonesia,KTG,-1.816640019,109.9629974,46,N,Asia/Jakarta
8966,Kratie Airport,Cambodia,KTI,12.48799992,106.0550003,0,N,Asia/Phnom_Penh
3125,Tribhuvan International Airport,Nepal,KTM,27.6966,85.3591,4390,N,Asia/Katmandu
3102,Kota Airport,India,KTU,25.16020012,75.84559631,896,N,Asia/Calcutta
3299,Kuantan Airport,Malaysia,KUA,3.77538991,103.2089996,58,N,Asia/Kuala_Lumpur
6222,Kudat Airport,Malaysia,KUD,6.922500134,116.8359985,10,N,Asia/Kuala_Lumpur
5994,Kushiro Airport,Japan,KUH,43.04100037,144.1929932,327,U,Asia/Tokyo
3304,Kuala Lumpur International Airport,Malaysia,KUL,2.745579958,101.7099991,69,N,Asia/Kuala_Lumpur
2303,Yakushima Airport,Japan,KUM,30.38559914,130.6589966,124,U,Asia/Tokyo
3972,Kopitnari Airport,Georgia,KUT,42.17670059,42.48260117,223,N,Asia/Tbilisi
3085,Kullu Manali Airport,India,KUU,31.87669945,77.15440369,3573,N,Asia/Calcutta
6003,Kunsan Air Base,South Korea,KUV,35.90380096,126.6159973,29,U,Asia/Seoul
6089,Ganja Airport,Azerbaijan,KVD,40.73770142,46.31760025,1083,E,Asia/Baku
9371,Markovo Airport,Russia,KVM,64.667,170.417007,0,N,Asia/Anadyr
9042,Kavalerovo Airport,Russia,KVR,44.2726,135.029,730,N,Asia/Vladivostok
3394,Longdongbao Airport,China,KWE,26.53849983,106.8010025,3736,U,Asia/Shanghai
2176,Kuwait International Airport,Kuwait,KWI,29.22660065,47.96889877,206,U,Asia/Kuwait
2361,Gwangju Airport,South Korea,KWJ,35.123173,126.805444,39,U,Asia/Seoul
3372,Guilin Liangjiang International Airport,China,KWL,25.21809959,110.0390015,570,U,Asia/Shanghai
6097,Komsomolsk-on-Amur Airport,Russia,KXK,50.4090004,136.9340057,92,N,Asia/Vladivostok
2267,Lanyu Airport,Taiwan,KYD,22.02700043,121.5350037,44,U,Asia/Taipei
2178,Rene Mouawad Air Base,Lebanon,KYE,34.58929825,36.01129913,75,E,Asia/Beirut
3217,Kyaukpyu Airport,Burma,KYP,19.42639923,93.53479767,20,U,Asia/Rangoon
6118,Kyzyl Airport,Russia,KYZ,51.66939926,94.40059662,2123,N,Asia/Krasnoyarsk
3033,Kampong Chhnang Airport,Cambodia,KZC,12.25520039,104.564003,56,U,Asia/Phnom_Penh
4358,Kzyl-Orda Southwest Airport,Kazakhstan,KZO,44.706902,65.592499,433,U,Asia/Qyzylorda
4202,Laoag International Airport,Philippines,LAO,18.17810059,120.5319977,25,N,Asia/Manila
6147,Khudzhand Airport,Tajikistan,LBD,40.2154007,69.69470215,1450,U,Asia/Dushanbe
3917,Komodo Airport,Indonesia,LBJ,-8.48666,119.889,66,N,Asia/Makassar
3270,Labuan Airport,Malaysia,LBU,5.300680161,115.25,101,N,Asia/Kuala_Lumpur
6232,Long Bawan Airport,Indonesia,LBW,3.9028,115.6921,3165,N,Asia/Makassar
7560,Lubang Airport,Philippines,LBX,13.85540009,120.1050034,43,N,Asia/Manila
7504,Longyan Guanzhishan Airport,China,LCX,25.67469978,116.7470016,1225,U,Asia/Shanghai
4172,Lamidanda Airport,Nepal,LDN,27.25309944,86.66999817,4100,N,Asia/Katmandu
9848,Lindu Airport,China,LDS,47.75205556,129.019125,791,N,Asia/Shanghai
3268,Lahad Datu Airport,Malaysia,LDU,5.032249928,118.3239975,45,N,Asia/Kuala_Lumpur
2156,Lamerd Airport,Iran,LFM,27.37269974,53.18880081,1337,E,Asia/Tehran
3305,Langkawi International Airport,Malaysia,LGK,6.329730034,99.72869873,29,N,Asia/Kuala_Lumpur
6215,Long Lellang Airport,Malaysia,LGL,3.421000004,115.1539993,1400,N,Asia/Kuala_Lumpur
4203,Legazpi City International Airport,Philippines,LGP,13.1575,123.735,66,N,Asia/Manila
2207,Alama Iqbal International Airport,Pakistan,LHE,31.52160072,74.4036026,712,N,Asia/Karachi
